ReviewID,EmployeeID,ReviewDate,Reviewer,Rating,Score
REV000001,EMP000067,2020-08-03,Line Manager,Good,75
REV000001,EMP000067,2021-07-19,Line Manager,Needs Improvement,61
REV000001,EMP000067,2020-04-01,Line Manager,Good,71
REV000001,EMP000067,2019-12-18,HR Manager,Good,75
REV000001,EMP000067,2025-01-20,Line Manager,Excellent,99
REV000001,EMP000067,2022-09-06,HR Manager,Needs Improvement,66
REV000001,EMP000068,2024-02-13,HR Manager,Very Good,87
REV000001,EMP000068,2021-02-08,HR Manager,Very Good,85
REV000001,EMP000068,2023-06-10,Department Head,Good,70
REV000001,EMP000068,2020-11-23,HR Manager,Poor,48
REV000001,EMP000068,2022-01-02,Department Head,Good,78
REV000001,EMP000068,2023-08-09,Department Head,Very Good,83
REV000001,EMP000068,2024-03-06,Department Head,Good,77
REV000001,EMP000069,2020-08-26,Department Head,Poor,43
REV000001,EMP000069,2021-04-05,Department Head,Good,74
REV000001,EMP000069,2020-08-20,HR Manager,Good,72
REV000001,EMP000069,2023-01-27,Line Manager,Good,78
REV000001,EMP000069,2022-01-21,Department Head,Excellent,94
REV000001,EMP000069,2025-05-15,Line Manager,Needs Improvement,51
REV000001,EMP000069,2023-09-22,Department Head,Good,74
REV000001,EMP000070,2019-04-23,HR Manager,Very Good,87
REV000001,EMP000070,2024-06-20,Department Head,Good,76
REV000001,EMP000070,2025-06-22,Department Head,Good,70
REV000001,EMP000070,2023-05-19,HR Manager,Very Good,87
REV000001,EMP000070,2019-07-28,Department Head,Good,73
REV000001,EMP000070,2023-02-06,Line Manager,Very Good,82
REV000001,EMP000070,2025-06-17,HR Manager,Very Good,86
REV000001,EMP000071,2019-10-16,HR Manager,Very Good,87
REV000001,EMP000071,2022-12-09,Department Head,Good,76
REV000001,EMP000071,2023-06-02,Line Manager,Very Good,87
REV000001,EMP000071,2022-09-07,Line Manager,Good,79
REV000001,EMP000071,2025-11-24,Line Manager,Good,70
REV000001,EMP000071,2023-09-04,Department Head,Very Good,81
REV000001,EMP000071,2023-10-19,Department Head,Excellent,95
REV000001,EMP000072,2023-01-09,Department Head,Good,73
REV000001,EMP000072,2021-01-01,Line Manager,Good,76
REV000001,EMP000072,2019-08-17,HR Manager,Needs Improvement,65
REV000001,EMP000072,2024-01-26,Line Manager,Very Good,82
REV000001,EMP000072,2021-09-19,Line Manager,Good,73
REV000001,EMP000072,2024-04-26,Department Head,Very Good,85
REV000001,EMP000072,2021-12-27,HR Manager,Good,77
REV000001,EMP000073,2019-09-26,Department Head,Very Good,86
REV000001,EMP000073,2020-05-24,HR Manager,Needs Improvement,64
REV000001,EMP000073,2019-02-08,Line Manager,Good,72
REV000001,EMP000073,2022-06-26,HR Manager,Good,73
REV000001,EMP000073,2024-05-22,HR Manager,Needs Improvement,62
REV000001,EMP000073,2025-03-25,Line Manager,Good,71
REV000001,EMP000073,2025-10-14,HR Manager,Good,73
REV000001,EMP000074,2025-12-26,Line Manager,Good,79
REV000001,EMP000074,2025-10-09,HR Manager,Very Good,82
REV000001,EMP000074,2024-09-27,Department Head,Very Good,89
REV000001,EMP000074,2024-11-26,Department Head,Good,75
REV000001,EMP000074,2020-04-10,HR Manager,,81
REV000001,EMP000074,2020-06-11,Department Head,Good,77
REV000001,EMP000074,2022-04-25,Department Head,Very Good,89
REV000001,EMP000075,2023-08-13,Department Head,Excellent,90
REV000001,EMP000075,2019-09-13,Department Head,Very Good,85
REV000001,EMP000075,2019-02-07,Line Manager,Good,77
REV000001,EMP000075,2019-04-12,HR Manager,Good,73
REV000001,EMP000075,2024-11-16,Line Manager,Very Good,86
REV000001,EMP000075,2025-10-21,HR Manager,Very Good,85
REV000001,EMP000075,2021-01-17,HR Manager,Needs Improvement,63
REV000001,EMP000076,2022-01-27,HR Manager,Poor,44
REV000001,EMP000076,2025-09-03,Department Head,Good,74
REV000001,EMP000076,2024-05-21,HR Manager,Good,72
REV000001,EMP000076,2024-12-27,Department Head,Good,77
REV000001,EMP000076,2022-06-13,Line Manager,Very Good,82
REV000001,EMP000076,2020-10-17,Line Manager,Needs Improvement,69
REV000001,EMP000076,2024-08-23,Line Manager,Good,70
REV000001,EMP000077,2020-07-10,HR Manager,Good,74
REV000001,EMP000077,2021-06-08,Department Head,Poor,120
REV000001,EMP000077,2023-11-17,HR Manager,Poor,44
REV000001,EMP000077,2025-04-03,HR Manager,Very Good,88
REV000001,EMP000077,2021-07-15,Line Manager,Good,75
REV000001,EMP000077,2019-04-16,HR Manager,Very Good,81
REV000001,EMP000077,2021-07-06,HR Manager,Very Good,81
REV000001,EMP000078,2022-07-12,Department Head,Good,70
REV000001,EMP000078,2023-04-25,Line Manager,Good,75
REV000001,EMP000078,2022-03-05,Line Manager,Good,79
REV000001,EMP000078,2019-10-01,HR Manager,Good,76
REV000001,EMP000078,2025-12-10,HR Manager,Good,76
REV000001,EMP000078,2024-05-09,Department Head,Excellent,90
REV000001,EMP000078,2020-03-25,HR Manager,Poor,48
REV000001,EMP000079,2024-08-02,Line Manager,Good,71
REV000001,EMP000079,2020-11-22,Line Manager,Needs Improvement,68
REV000001,EMP000079,2019-10-06,Department Head,Good,71
REV000001,EMP000079,2021-09-27,Department Head,Needs Improvement,62
REV000001,EMP000079,2024-10-26,HR Manager,Needs Improvement,64
REV000001,EMP000079,2023-06-26,HR Manager,Needs Improvement,62
REV000001,EMP000079,2022-06-05,Department Head,Excellent,93
REV000001,EMP000080,2023-09-25,Department Head,Good,73
REV000001,EMP000080,2022-08-26,HR Manager,Excellent,97
REV000001,EMP000080,2020-12-25,Line Manager,Very Good,88
REV000001,EMP000080,2021-12-01,Line Manager,Very Good,81
REV000001,EMP000080,2022-10-16,Line Manager,Good,70
REV000001,EMP000080,2025-05-10,HR Manager,Very Good,80
REV000001,EMP000080,2021-04-24,Line Manager,Good,75
REV000001,EMP000081,2024-11-28,Line Manager,Excellent,92
REV000001,EMP000081,2020-03-21,Department Head,Excellent,90
REV000001,EMP000081,2019-01-16,Department Head,Excellent,91
REV000001,EMP000081,2022-08-13,Department Head,Very Good,85
REV000001,EMP000081,2024-09-28,HR Manager,Good,71
REV000001,EMP000081,2021-09-03,Department Head,Excellent,97
REV000001,EMP000081,2025-05-23,Line Manager,Good,77
REV000001,EMP000082,2023-05-08,HR Manager,Needs Improvement,51
REV000001,EMP000082,2023-06-21,HR Manager,Excellent,91
REV000001,EMP000082,2025-12-07,Line Manager,Excellent,99
REV000001,EMP000082,2024-05-04,Department Head,Very Good,87
REV000001,EMP000082,2023-09-25,HR Manager,Good,72
REV000001,EMP000082,2023-09-08,HR Manager,Good,74
REV000001,EMP000082,2025-03-06,Line Manager,Needs Improvement,68
REV000001,EMP000083,2022-01-28,HR Manager,Very Good,80
REV000001,EMP000083,2024-06-04,HR Manager,Needs Improvement,68
REV000001,EMP000083,2019-04-03,HR Manager,Excellent,90
REV000001,EMP000083,2022-12-16,Department Head,Good,71
REV000001,EMP000083,2022-09-06,Department Head,Poor,41
REV000001,EMP000083,2019-10-08,Department Head,Good,78
REV000001,EMP000083,2025-10-17,Department Head,Good,79
REV000001,EMP000084,2020-06-24,Department Head,Good,74
REV000001,EMP000084,2022-07-06,Department Head,Good,79
REV000001,EMP000084,2023-12-22,Department Head,Good,77
REV000001,EMP000084,2022-10-13,Department Head,Good,78
REV000001,EMP000084,2023-05-04,HR Manager,Excellent,98
REV000001,EMP000084,2022-10-16,Line Manager,Excellent,96
REV000001,EMP000084,2025-09-25,HR Manager,Needs Improvement,69
REV000001,EMP000085,2023-11-03,Department Head,Very Good,83
REV000001,EMP000085,2022-10-16,Line Manager,Needs Improvement,56
REV000001,EMP000085,2024-05-07,HR Manager,Good,73
REV000001,EMP000085,2020-01-04,Line Manager,Needs Improvement,65
REV000001,EMP000085,2020-03-02,Department Head,Needs Improvement,55
REV000001,EMP000085,2020-12-24,Line Manager,Needs Improvement,59
REV000001,EMP000085,2023-09-10,Line Manager,Good,71
REV000001,EMP000086,2019-12-28,Line Manager,Needs Improvement,59
REV000001,EMP000086,2019-09-13,Department Head,Needs Improvement,69
REV000001,EMP000086,2023-01-25,Department Head,Very Good,85
REV000001,EMP000086,2024-09-13,Department Head,Needs Improvement,54
REV000001,EMP000086,2021-03-10,HR Manager,Very Good,84
REV000001,EMP000086,2019-07-11,Line Manager,Good,78
REV000001,EMP000086,2023-06-04,HR Manager,Good,72
REV000001,EMP000087,2019-06-28,Department Head,Good,78
REV000001,EMP000087,2025-01-08,HR Manager,Good,71
REV000001,EMP000087,2023-09-03,Department Head,Good,71
REV000001,EMP000087,2021-09-14,HR Manager,Very Good,88
REV000001,EMP000087,2019-12-13,Department Head,Good,78
REV000001,EMP000087,2022-02-06,Line Manager,Very Good,87
REV000001,EMP000087,2020-04-14,Line Manager,Needs Improvement,68
REV000001,EMP000088,2022-01-22,Department Head,Poor,38
REV000001,EMP000088,2023-11-06,Line Manager,Good,75
REV000001,EMP000088,2021-09-19,Line Manager,Very Good,82
REV000001,EMP000088,2021-09-16,HR Manager,Good,74
REV000001,EMP000088,2021-10-16,Line Manager,Excellent,92
REV000001,EMP000088,2022-03-07,Department Head,Good,72
REV000001,EMP000088,2024-10-12,Line Manager,Good,74
REV000001,EMP000089,2023-06-07,Department Head,Needs Improvement,-10
REV000001,EMP000089,2021-12-23,HR Manager,Good,70
REV000001,EMP000089,2025-07-06,Department Head,Good,77
REV000001,EMP000089,2020-10-26,Department Head,Good,73
REV000001,EMP000089,2024-07-04,HR Manager,Very Good,89
REV000001,EMP000089,2023-09-08,Line Manager,Good,79
REV000001,EMP000089,2023-04-10,HR Manager,Good,74
REV000001,EMP000090,2021-08-24,HR Manager,Good,76
REV000001,EMP000090,2021-02-19,HR Manager,Very Good,85
REV000001,EMP000090,2021-06-27,HR Manager,Excellent,95
REV000001,EMP000090,2025-11-26,Line Manager,Good,71
REV000001,EMP000090,2023-11-13,Line Manager,Good,79
REV000001,EMP000090,2020-06-02,Line Manager,Very Good,88
REV000001,EMP000090,2019-11-05,Line Manager,Very Good,80
REV000001,EMP000091,2024-10-04,Line Manager,Good,79
REV000001,EMP000091,2019-03-05,HR Manager,,88
REV000001,EMP000091,2023-09-05,Department Head,Very Good,88
REV000001,EMP000091,2025-04-27,Line Manager,Very Good,84
REV000001,EMP000091,2023-03-25,Department Head,Excellent,96
REV000001,EMP000091,2020-02-18,Department Head,Needs Improvement,56
REV000001,EMP000091,2022-04-28,Department Head,Very Good,80
REV000001,EMP000092,2019-01-15,Line Manager,Very Good,84
REV000001,EMP000092,2019-11-13,Line Manager,Good,73
REV000001,EMP000092,2024-01-04,Department Head,Excellent,97
REV000001,EMP000092,2021-06-18,Department Head,Very Good,87
REV000001,EMP000092,2023-06-25,Department Head,Poor,49
REV000001,EMP000092,2023-12-20,Line Manager,Good,78
REV000001,EMP000092,2025-02-27,HR Manager,Very Good,82
REV000001,EMP000093,2025-08-02,Line Manager,Good,78
REV000001,EMP000093,2023-02-22,Line Manager,Good,70
REV000001,EMP000093,2021-07-08,Line Manager,Good,74
REV000001,EMP000093,2021-12-26,HR Manager,Good,72
REV000001,EMP000093,2022-08-16,Line Manager,Good,72
REV000001,EMP000093,2024-11-25,HR Manager,Good,73
REV000001,EMP000093,2025-01-05,Department Head,Very Good,88
REV000001,EMP000094,2022-01-24,Line Manager,Very Good,82
REV000001,EMP000094,2021-05-14,HR Manager,Good,74
REV000001,EMP000094,2025-08-20,Department Head,Good,76
REV000001,EMP000094,2024-11-14,HR Manager,Good,79
REV000001,EMP000094,2020-11-12,Line Manager,Very Good,87
REV000001,EMP000094,2022-12-28,HR Manager,Good,73
REV000001,EMP000094,2019-09-24,Line Manager,Good,71
REV000001,EMP000095,2020-10-25,HR Manager,Good,75
REV000001,EMP000095,2022-04-08,Line Manager,Excellent,94
REV000001,EMP000095,2021-12-26,Line Manager,Good,78
REV000001,EMP000095,2023-06-23,Department Head,Good,75
REV000001,EMP000095,2021-08-18,Line Manager,Very Good,83
REV000001,EMP000095,2024-12-12,HR Manager,Very Good,82
REV000001,EMP000095,2023-11-07,Line Manager,Very Good,81
REV000001,EMP000096,2024-11-11,Line Manager,Good,72
REV000001,EMP000096,2022-04-26,Line Manager,Good,73
REV000001,EMP000096,2022-04-05,Department Head,Poor,36
REV000001,EMP000096,2019-04-24,Department Head,Very Good,84
REV000001,EMP000096,2021-07-25,HR Manager,Excellent,94
REV000001,EMP000096,2020-07-07,Line Manager,Very Good,88
REV000001,EMP000096,2019-09-08,Department Head,Excellent,98
REV000001,EMP000097,2023-04-22,Department Head,Very Good,86
REV000001,EMP000097,2023-11-14,HR Manager,Good,77
REV000001,EMP000097,2023-10-03,HR Manager,Good,71
REV000001,EMP000097,2019-06-12,Line Manager,Good,77
REV000001,EMP000097,2023-05-25,HR Manager,Good,79
REV000001,EMP000097,2020-07-10,Line Manager,Excellent,97
REV000001,EMP000097,2025-08-06,Line Manager,Good,73
REV000001,EMP000098,2024-03-03,HR Manager,Needs Improvement,59
REV000001,EMP000098,2019-05-23,Department Head,Excellent,97
REV000001,EMP000098,2020-05-15,Line Manager,Good,73
REV000001,EMP000098,2022-01-11,Line Manager,Needs Improvement,63
REV000001,EMP000098,2022-08-28,Line Manager,Good,73
REV000001,EMP000098,2021-06-03,HR Manager,Very Good,83
REV000001,EMP000098,2023-07-13,HR Manager,Very Good,87
REV000001,EMP000099,2019-02-02,Line Manager,Needs Improvement,62
REV000001,EMP000099,2022-09-04,HR Manager,Good,78
REV000001,EMP000099,2023-02-05,Department Head,Good,78
REV000001,EMP000099,2021-07-18,HR Manager,Good,70
REV000001,EMP000099,2024-10-17,Department Head,Poor,32
REV000001,EMP000099,2022-07-04,Department Head,Very Good,86
REV000001,EMP000099,2022-12-22,Department Head,Very Good,85
REV000001,EMP000100,2019-12-28,HR Manager,Good,75
REV000001,EMP000100,2020-11-06,Department Head,Good,75
REV000001,EMP000100,2020-06-04,HR Manager,Needs Improvement,51
REV000001,EMP000100,2019-07-10,Department Head,Good,76
REV000001,EMP000100,2023-07-22,Department Head,Good,76
REV000001,EMP000100,2024-11-23,HR Manager,Excellent,97
REV000001,EMP000100,2025-08-08,Department Head,Very Good,85
REV000001,EMP000101,2024-10-19,Department Head,Very Good,86
REV000001,EMP000101,2019-07-11,HR Manager,Good,76
REV000001,EMP000101,2024-08-14,HR Manager,Very Good,82
REV000001,EMP000101,2020-06-10,HR Manager,Very Good,85
REV000001,EMP000101,2022-07-26,Line Manager,Excellent,92
REV000001,EMP000101,2020-10-25,Line Manager,Excellent,99
REV000001,EMP000101,2025-02-04,Line Manager,Very Good,87
REV000001,EMP000102,2021-03-08,Line Manager,Very Good,86
REV000001,EMP000102,2022-01-18,Department Head,Good,72
REV000001,EMP000102,2023-07-24,Line Manager,Needs Improvement,54
REV000001,EMP000102,2022-01-15,HR Manager,Needs Improvement,55
REV000001,EMP000102,2024-12-22,Department Head,Very Good,86
REV000001,EMP000102,2023-07-20,Line Manager,Very Good,81
REV000001,EMP000102,2022-10-13,Line Manager,Good,72
REV000001,EMP000103,2025-12-10,Department Head,Excellent,92
REV000001,EMP000103,2019-01-20,Line Manager,Good,76
REV000001,EMP000103,2020-06-10,Line Manager,Good,79
REV000001,EMP000103,2020-03-20,Line Manager,Poor,36
REV000001,EMP000103,2025-02-01,Department Head,Good,72
REV000001,EMP000103,2021-10-15,HR Manager,Excellent,100
REV000001,EMP000103,2024-03-09,Line Manager,Good,70
REV000001,EMP000104,2025-06-04,Line Manager,Good,75
REV000001,EMP000104,2021-03-02,HR Manager,Excellent,90
REV000001,EMP000104,2022-01-15,Line Manager,Good,71
REV000001,EMP000104,2023-04-05,HR Manager,Good,75
REV000001,EMP000104,2020-03-01,Line Manager,Good,73
REV000001,EMP000104,2019-06-25,Department Head,Very Good,80
REV000001,EMP000104,2022-10-15,Line Manager,Good,77
REV000001,EMP000105,2019-10-06,HR Manager,Average,76
REV000001,EMP000105,2020-01-12,Line Manager,Needs Improvement,63
REV000001,EMP000105,2021-02-08,Line Manager,Excellent,92
REV000001,EMP000105,2019-12-11,Line Manager,Poor,39
REV000001,EMP000105,2020-11-11,HR Manager,Good,73
REV000001,EMP000105,2024-05-17,Line Manager,Good,73
REV000001,EMP000105,2023-09-11,HR Manager,Good,77
REV000001,EMP000106,2020-02-24,Line Manager,Excellent,96
REV000001,EMP000106,2023-08-24,Department Head,Very Good,80
REV000001,EMP000106,2021-12-12,Line Manager,Poor,40
REV000001,EMP000106,2020-02-03,HR Manager,Good,79
REV000001,EMP000106,2021-10-05,Line Manager,Good,71
REV000001,EMP000106,2022-11-20,Department Head,Very Good,83
REV000001,EMP000106,2025-03-14,Line Manager,Good,72
REV000001,EMP000107,2024-02-11,HR Manager,Good,74
REV000001,EMP000107,2023-04-09,Line Manager,Good,73
REV000001,EMP000107,2019-11-15,HR Manager,Good,71
REV000001,EMP000107,2019-08-25,HR Manager,Poor,48
REV000001,EMP000107,2023-09-10,Department Head,Very Good,86
REV000001,EMP000107,2024-07-05,HR Manager,Good,73
REV000001,EMP000107,2023-06-14,HR Manager,Good,72
REV000001,EMP000108,2020-01-23,Line Manager,Needs Improvement,61
REV000001,EMP000108,2022-11-17,Department Head,Very Good,81
REV000001,EMP000108,2021-10-23,HR Manager,Very Good,88
REV000001,EMP000108,2025-10-22,HR Manager,Good,72
REV000001,EMP000108,2025-01-12,HR Manager,Good,70
REV000001,EMP000108,2022-04-15,HR Manager,Good,77
REV000001,EMP000108,2025-09-06,HR Manager,Very Good,81
REV000001,EMP000109,2024-11-12,Department Head,Very Good,85
REV000001,EMP000109,2020-10-16,Department Head,Good,71
REV000001,EMP000109,2022-01-19,HR Manager,Good,70
REV000001,EMP000109,2024-10-01,Department Head,Good,71
REV000001,EMP000109,2024-11-04,HR Manager,Very Good,83
REV000001,EMP000109,2019-05-16,HR Manager,Good,78
REV000001,EMP000109,2024-03-18,Line Manager,Very Good,89
REV000001,EMP000110,2024-05-19,Department Head,Very Good,89
REV000001,EMP000110,2023-10-02,Department Head,Needs Improvement,52
REV000001,EMP000110,2022-12-27,HR Manager,Needs Improvement,66
REV000001,EMP000110,2020-02-28,HR Manager,Good,74
REV000001,EMP000110,2024-04-21,HR Manager,Very Good,82
REV000001,EMP000110,2023-11-20,Department Head,Good,73
REV000001,EMP000110,2019-04-24,Line Manager,Very Good,86
REV000001,EMP000111,2025-02-03,Department Head,Good,75
REV000001,EMP000111,2024-03-07,HR Manager,Good,78
REV000001,EMP000111,2023-08-12,Line Manager,Good,70
REV000001,EMP000111,2024-10-10,Line Manager,Good,74
REV000001,EMP000111,2020-03-13,Department Head,Very Good,89
REV000001,EMP000111,2020-08-19,HR Manager,Needs Improvement,55
REV000001,EMP000111,2024-08-19,Line Manager,Good,75
REV000001,EMP000112,2019-05-05,Line Manager,Excellent,91
REV000001,EMP000112,2021-08-25,Line Manager,Very Good,84
REV000001,EMP000112,2021-08-18,Line Manager,Good,75
REV000001,EMP000112,2023-05-05,HR Manager,Good,74
REV000001,EMP000112,2022-09-20,HR Manager,Good,75
REV000001,EMP000112,2020-11-13,Department Head,Needs Improvement,67
REV000001,EMP000112,2020-11-15,HR Manager,Good,76
REV000001,EMP000113,2019-03-19,Department Head,Needs Improvement,68
REV000001,EMP000113,2023-10-01,Department Head,Excellent,90
REV000001,EMP000113,2019-04-08,HR Manager,Excellent,90
REV000001,EMP000113,2023-05-24,Line Manager,Needs Improvement,54
REV000001,EMP000113,2022-12-04,Line Manager,Good,73
REV000001,EMP000113,2019-08-27,HR Manager,Good,70
REV000001,EMP000113,2021-06-11,Department Head,Needs Improvement,69
REV000001,EMP000114,2020-09-18,HR Manager,Good,70
